Closets,adminPrice,area,areac,bathrooms,city,commonNeighborhood,companyName,coordinates,garages,link,neighborhood,propertyId,propertyState,propertyType,rooms,salePrice,stratum,zone,First Extraction Date,Last Extraction Date,builtTime_min_year,builtTime_max_year
,,250.0,260.0,3,"{'id': '1', 'nombre': 'Bogotá D.C.'}",Las Villas,Luz Marina Bermudez Agente Inmobiliario,"{'lon': -74.07172, 'lat': 4.7173877}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-las-villas-4-habitaciones-3-banos-3-garajes/16969-M6269879,LAS VILLAS,16969-M6269879,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1226000000.0,4,,2026-03-05,2026-03-05,2006,1986
,,102.0,408.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",EDUARDO SANTOS   Centro y Zona Colonial,,"{'lon': -74.08994, 'lat': 4.593627}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-eduardo-santos-5-habitaciones-5-banos/MC6351907,EDUARDO SANTOS,MC6351907,Usado,"{'id': '2', 'nombre': 'Casa'}",5,1400000000.0,3,"{'id': '5', 'nombre': 'Centro'}",2026-03-05,2026-03-05,2006,1986
,1300000.0,126.2,193.7,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",CAMINO DE ARRAYANES   Guaymaral,,"{'lon': -74.07005, 'lat': 4.7974954}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-conejera-4-habitaciones-5-banos-2-garajes/MC6397271,CONEJERA,MC6397271,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1400000000.0,6,"{'id': '7', 'nombre': 'Guaymaral'}",2026-03-05,2026-03-05,2016,2006
,813000.0,129.0,129.0,3,"{'id': '3', 'nombre': 'Medellín'}",Belen,PROVENTO INMOBILIARIA SAS,"{'lon': -75.60293, 'lat': 6.220599}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-gloria-4-habitaciones-3-banos-1-garajes/19797-M5796293,LA GLORIA,19797-M5796293,Usado,"{'id': '2', 'nombre': 'Casa'}",4,870000000.0,5,"{'id': '37', 'nombre': 'Suroccidente'}",2025-07-05,2025-07-05,2020,2015
,,500.0,500.0,5,"{'id': '3', 'nombre': 'Medellín'}",LA COLA DEL ZORRO,ESTUDIO INMOBILIARIO SAS,"{'lon': -75.57537, 'lat': 6.1980166}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-aguacatala-5-habitaciones-5-banos-4-garajes/20035-M5846098,LA AGUACATALA,20035-M5846098,Usado,"{'id': '2', 'nombre': 'Casa'}",5,5000000000.0,6,"{'id': '38', 'nombre': 'Suroriente'}",2025-07-05,2025-07-05,2015,2005
,,60.0,60.0,1,"{'id': '4456', 'nombre': 'Itagui'}",Calatrava,GRUPO EMPRESARIAL MONOPOLIO INMOBILIARIO,"{'lon': -75.61185, 'lat': 6.1825237}",,https://www.metrocuadrado.com/inmueble/venta-casa-itagui-calatrava-4-habitaciones-1-banos/2895-M3505283,CALATRAVA,2895-M3505283,Usado,"{'id': '2', 'nombre': 'Casa'}",4,197000000.0,2,,2025-02-27,2025-02-27,2020,2015
,329000.0,144.0,144.0,3,"{'id': '3', 'nombre': 'Medellín'}",BELEN,GRUPO INMOBILIARIO CABAL SAS,"{'lon': -75.59953, 'lat': 6.2081604}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-mota-3-habitaciones-3-banos-2-garajes/12116-M3861173,LA MOTA,12116-M3861173,Usado,"{'id': '2', 'nombre': 'Casa'}",3,625000000.0,4,"{'id': '37', 'nombre': 'Suroccidente'}",2025-02-22,2025-02-22,2005,1985
,,249.0,249.0,5,"{'id': '3', 'nombre': 'Medellín'}",Laureles,ACTIVO ESPECIALISTAS INMOBILIARIOS,"{'lon': -75.59699, 'lat': 6.2384915}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-nogal-los-almendros-5-habitaciones-5-banos-2-garajes/11976-M5600279,EL NOGAL LOS ALMENDROS,11976-M5600279,Usado,"{'id': '2', 'nombre': 'Casa'}",5,1700000000.0,5,"{'id': '37', 'nombre': 'Suroccidente'}",2025-02-22,2025-05-25,2005,1985
,,180.0,180.0,2,"{'id': '3', 'nombre': 'Medellín'}",LOS LAURELES,GRUPO INMOBILIARIO CABAL SAS,"{'lon': -75.60519, 'lat': 6.240624}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-castellana-3-habitaciones-2-banos-1-garajes/12116-M4944538,LA CASTELLANA,12116-M4944538,Usado,"{'id': '2', 'nombre': 'Casa'}",3,780000000.0,5,"{'id': '35', 'nombre': 'Noroccidente'}",2025-02-22,2025-02-22,2005,1985
,2000000.0,1800.0,1800.0,5,"{'id': '3', 'nombre': 'Medellín'}",Las Palmas,CASAS & ESPACIOS,"{'lon': 0, 'lat': 0}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-5-habitaciones-5-banos-4-garajes/16215-M5024951,,16215-M5024951,Usado,"{'id': '2', 'nombre': 'Casa'}",5,16000000000.0,6,,2025-02-22,2025-02-22,2025,2020
,650000.0,620.0,620.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",Santa Ana,Grupo Inmobiliario GMT,"{'lon': -74.03119, 'lat': 4.6849756}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-santa-ana-oriental-5-habitaciones-5-banos-4-garajes/18942-M5828555,SANTA ANA ORIENTAL,18942-M5828555,Usado,"{'id': '2', 'nombre': 'Casa'}",5,5500000000.0,6,"{'id': '1', 'nombre': 'Norte'}",2025-07-14,2025-07-14,2005,1985
,415000.0,228.0,228.0,4,"{'id': '4456', 'nombre': 'Itagui'}",Suramerica,HABITAMOS PROPIEDAD RAIZ,"{'lon': -75.63504, 'lat': 6.1656346}",,https://www.metrocuadrado.com/inmueble/venta-casa-itagui-ditaires-5-habitaciones-4-banos-3-garajes/17021-M4958555,DITAIRES,17021-M4958555,Usado,"{'id': '2', 'nombre': 'Casa'}",5,690000000.0,4,,2025-02-01,2025-02-01,2025,2020
,,700.0,700.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",NORMANDIA ORIENTAL,INMOBILIARIA NUEVO HORIZONTE FINCA RAIZ SAS,"{'lon': -74.10263, 'lat': 4.6701546}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-normandia-5-habitaciones-5-banos-3-garajes/17636-M5240297,NORMANDIA,17636-M5240297,Usado,"{'id': '2', 'nombre': 'Casa'}",5,1700000000.0,4,"{'id': '4', 'nombre': 'Occidental'}",2026-04-16,2026-04-16,2006,1986
,780000.0,150.0,150.0,2,"{'id': '1', 'nombre': 'Bogotá D.C.'}",Cedritos,EUROAMERICAN S.A.S.,"{'lon': -74.02895, 'lat': 4.72324}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-cedritos-3-habitaciones-2-banos-1-garajes/2379-M6071748,CEDRITOS,2379-M6071748,Usado,"{'id': '2', 'nombre': 'Casa'}",3,730000000.0,4,,2025-10-19,2025-10-19,2005,1985
,1017000.0,180.0,180.0,3,"{'id': '4444', 'nombre': 'Envigado'}",ENVIGADO,PROINTEGRAL SA,"{'lon': 0, 'lat': 0}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-envigado-3-habitaciones-3-banos-2-garajes/687-M5062181,ENVIGADO,687-M5062181,Usado,"{'id': '2', 'nombre': 'Casa'}",3,980000000.0,6,"{'id': '102', 'nombre': 'Otros'}",2025-04-02,2025-04-02,2005,1985
,755000.0,270.0,270.0,5,"{'id': '4444', 'nombre': 'Envigado'}",Loma De Cumbres,AGENTES INMOBILIARIOS G8,"{'lon': -75.57284, 'lat': 6.1678166}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-la-inmaculada-4-habitaciones-5-banos-2-garajes/14973-M4776748,LA INMACULADA,14973-M4776748,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1399000000.0,5,,2025-04-02,2025-04-03,2005,1985
,,70.0,70.0,2,"{'id': '4416', 'nombre': 'Bello'}",Niquia,MYE PROPIEDADES,"{'lon': -75.55995, 'lat': 6.346531}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-niquia-3-habitaciones-2-banos/16760-M6064408,NIQUIA,16760-M6064408,Usado,"{'id': '2', 'nombre': 'Casa'}",3,220000000.0,3,,2025-12-22,2025-12-22,2005,1985
,250000.0,360.0,301.0,4,"{'id': '1', 'nombre': 'Bogotá D.C.'}",NIZA SUR,111 Inmobiliaria,"{'lon': -74.076294, 'lat': 4.704282}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-niza-4-habitaciones-4-banos-2-garajes/320-M4762501,NIZA,320-M4762501,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1400000000.0,5,"{'id': '3', 'nombre': 'Noroccidente'}",2026-03-09,2026-03-09,2006,1986
,1721000.0,489.47,340.64,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",CERROS DE SOTILEZA   PERMUTA POR APTO BOGOTA O CARTAGENA,,"{'lon': -74.08033, 'lat': 4.720928}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-niza-suba-4-habitaciones-5-banos-4-garajes/MC3636447,NIZA SUBA,MC3636447,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1970000000.0,6,"{'id': '3', 'nombre': 'Noroccidente'}",2026-03-09,2026-03-09,2006,1986
,,250.0,250.0,5,"{'id': '4483', 'nombre': 'Sabaneta'}",La Doctora,ARRENDAMIENTOS LAS VEGAS ,"{'lon': -75.606, 'lat': 6.153}",,https://www.metrocuadrado.com/inmueble/venta-casa-sabaneta-la-florida-3-habitaciones-5-banos-1-garajes/12514-M4853139,LA FLORIDA,12514-M4853139,Usado,"{'id': '2', 'nombre': 'Casa'}",3,3300000000.0,3,,2025-01-09,2025-01-09,2025,2020
,320000.0,520.0,520.0,5,"{'id': '4483', 'nombre': 'Sabaneta'}",Vereda San Jose,ARRENDAMIENTOS LAS VEGAS ,"{'lon': -75.618, 'lat': 6.142}",,https://www.metrocuadrado.com/inmueble/venta-casa-sabaneta-vegas-de-san-josa¿-5-habitaciones-5-banos-1-garajes/12514-M4853039,VEGAS DE SAN JOSA¿,12514-M4853039,Usado,"{'id': '2', 'nombre': 'Casa'}",5,2200000000.0,4,,2025-01-09,2025-01-09,2025,2020
,84700.0,59.65,65.4,2,"{'id': '1', 'nombre': 'Bogotá D.C.'}",Tintala,MARTIN SIABATTO HOME INMOBILIARIA SAS,"{'lon': -74.1566, 'lat': 4.65556}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-campo-alegre-4-habitaciones-2-banos/11104-M5768215,CAMPO ALEGRE,11104-M5768215,Usado,"{'id': '2', 'nombre': 'Casa'}",4,269000000.0,2,"{'id': '4', 'nombre': 'Occidental'}",2026-02-09,2026-02-09,2016,2006
,1800000.0,510.0,510.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",BOSQUES DEL MARQUEZ,LUZ ELENA BALAUSTRE,"{'lon': -74.02331, 'lat': 4.715015}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-bosques-del-marquez-4-habitaciones-5-banos-4-garajes/2748-M2764719,BOSQUES DEL MARQUEZ,2748-M2764719,Usado,"{'id': '2', 'nombre': 'Casa'}",4,4500000000.0,6,"{'id': '1', 'nombre': 'Norte'}",2025-12-13,2026-02-09,2021,2016
,550000.0,126.0,126.0,4,"{'id': '4416', 'nombre': 'Bello'}",Montana Norteamerica,VIVENORTE PROPIEDAD RAIZ,"{'lon': -75.53404, 'lat': 6.34413}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-a.s.d.-3-habitaciones-4-banos-1-garajes/10310-M5569523,A S D ,10310-M5569523,Usado,"{'id': '2', 'nombre': 'Casa'}",3,800000000.0,5,,2025-02-07,2025-02-07,2025,2020
,,72.0,72.0,2,"{'id': '4416', 'nombre': 'Bello'}",Santa Ana,RED Real Estate Digital,"{'lon': -75.56599, 'lat': 6.327202}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-urbanizacia¿n-ba¿caros-1-3-habitaciones-2-banos/9947-M5228229,URBANIZACIA¿N BA¿CAROS 1,9947-M5228229,Usado,"{'id': '2', 'nombre': 'Casa'}",3,375000000.0,3,,2025-02-07,2025-02-07,2020,2015
,729000.0,200.0,200.0,2,"{'id': '4416', 'nombre': 'Bello'}",California Norteamerica,VIVENORTE PROPIEDAD RAIZ,"{'lon': -75.55198, 'lat': 6.34141}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-ciudad-niquia-3-habitaciones-2-banos-1-garajes/10310-M5564871,CIUDAD NIQUIA,10310-M5564871,Usado,"{'id': '2', 'nombre': 'Casa'}",3,1490000000.0,4,,2025-02-07,2025-02-07,2025,2020
,,86.0,86.0,3,"{'id': '4416', 'nombre': 'Bello'}",Bucaros,VIVENORTE PROPIEDAD RAIZ,"{'lon': -75.56526, 'lat': 6.32745}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-urbanizacia¿n-ba¿caros-1-3-habitaciones-3-banos/10310-M4987592,URBANIZACIA¿N BA¿CAROS 1,10310-M4987592,Usado,"{'id': '2', 'nombre': 'Casa'}",3,330000000.0,3,,2025-02-07,2025-02-07,2020,2015
,,110.0,110.0,2,"{'id': '4416', 'nombre': 'Bello'}",Serramonte,VIVENORTE PROPIEDAD RAIZ,"{'lon': -75.56709, 'lat': 6.32748}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-urbanizacia¿n-ba¿caros-2-5-habitaciones-2-banos-1-garajes/10310-M5020384,URBANIZACIA¿N BA¿CAROS 2,10310-M5020384,Usado,"{'id': '2', 'nombre': 'Casa'}",5,360000000.0,3,,2025-02-07,2025-02-07,2020,2015
,,100.0,100.0,2,"{'id': '4416', 'nombre': 'Bello'}",Alcala,VIVENORTE PROPIEDAD RAIZ,"{'lon': -75.53883, 'lat': 6.33001}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-urbanizacia¿n-ciruelos-5-habitaciones-2-banos/10310-M5369475,URBANIZACIA¿N CIRUELOS,10310-M5369475,Usado,"{'id': '2', 'nombre': 'Casa'}",5,320000000.0,2,,2025-02-07,2025-02-07,2020,2015
,370000.0,98.0,98.0,2,"{'id': '4416', 'nombre': 'Bello'}",Amazonia Porto Alegre,VIVENORTE PROPIEDAD RAIZ,"{'lon': -75.56897, 'lat': 6.3167}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-urbanizacia¿n-nuevo-horizonte-3-habitaciones-2-banos-1-garajes/10310-M5341716,URBANIZACIA¿N NUEVO HORIZONTE,10310-M5341716,Usado,"{'id': '2', 'nombre': 'Casa'}",3,620000000.0,4,,2025-02-07,2025-02-07,2020,2015
,,450.0,400.0,4,"{'id': '3', 'nombre': 'Medellín'}",Las Palmas,INMOBILIARIA J URIBE,"{'lon': -75.56136, 'lat': 6.230274}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-asomadera-no.1-3-habitaciones-4-banos-4-garajes/12536-M4976258,ASOMADERA NO 1,12536-M4976258,Usado,"{'id': '2', 'nombre': 'Casa'}",3,3500000000.0,6,"{'id': '38', 'nombre': 'Suroriente'}",2025-02-09,2025-02-09,2025,2020
,,220.0,220.0,3,"{'id': '1', 'nombre': 'Bogotá D.C.'}",Santa Ana Occidental,Engel u0026 Volkers,"{'lon': -74.03598, 'lat': 4.690249}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-santa-ana-occidental-4-habitaciones-3-banos-2-garajes/2671-M5836352,SANTA ANA OCCIDENTAL,2671-M5836352,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1200000000.0,5,,2025-12-10,2025-12-10,2005,1985
,,116.0,116.0,3,"{'id': '4416', 'nombre': 'Bello'}",Barrio Central,MAXIBIENES SAS,"{'lon': -75.56163, 'lat': 6.33294}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-esparitu-santo-4-habitaciones-3-banos-1-garajes/11166-M4932169,ESPARITU SANTO,11166-M4932169,Usado,"{'id': '2', 'nombre': 'Casa'}",4,415000000.0,1,,2025-01-22,2025-01-22,2025,2020
,,102.0,102.0,2,"{'id': '4416', 'nombre': 'Bello'}",Cabañitas,RED Real Estate Digital,"{'lon': -75.56622, 'lat': 6.314917}",,https://www.metrocuadrado.com/inmueble/venta-casa-bello-la-cabaa¿ita-4-habitaciones-2-banos/9947-M5346519,LA CABAA¿ITA,9947-M5346519,Usado,"{'id': '2', 'nombre': 'Casa'}",4,300000000.0,3,,2025-01-22,2025-01-22,2020,2015
,680000.0,420.0,420.0,5,"{'id': '4444', 'nombre': 'Envigado'}",Alto De Palmas,ACTIVO ESPECIALISTAS INMOBILIARIOS,"{'lon': 0, 'lat': 0}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-na-4-habitaciones-5-banos-2-garajes/11976-M5048730,,11976-M5048730,Usado,"{'id': '2', 'nombre': 'Casa'}",4,4550000000.0,4,,2025-01-11,2025-01-28,2025,2020
,2000000.0,374.0,380.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",HACIENDA SAN SIMON PL  1 AL 1,Adiela Rodríguez Novoa Abogados inmobiliarios,"{'lon': -74.0491, 'lat': 4.819708}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-casa-blanca-5-habitaciones-5-banos-4-garajes/17155-M6175809,CASA BLANCA,17155-M6175809,Usado,"{'id': '2', 'nombre': 'Casa'}",5,2850000000.0,6,"{'id': '7', 'nombre': 'Guaymaral'}",2025-12-09,2025-12-13,2005,1985
,,350.0,350.0,4,"{'id': '1', 'nombre': 'Bogotá D.C.'}",CIUDAD BERNA,Ksalula Grupo Inmobliario SAS,"{'lon': -74.092606, 'lat': 4.584622}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-ciudad-berna-5-habitaciones-4-banos-3-garajes/17533-M6175220,CIUDAD BERNA,17533-M6175220,Usado,"{'id': '2', 'nombre': 'Casa'}",5,810000000.0,3,"{'id': '6', 'nombre': 'Sur'}",2025-12-04,2025-12-13,2005,1985
,1800000.0,510.0,510.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",BOSQUES DEL MARQUEZ,LUZ ELENA BALAUSTRE,"{'lon': -74.0236, 'lat': 4.714605}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-bosques-del-marquez-4-habitaciones-5-banos-4-garajes/2748-M2794645,BOSQUES DEL MARQUEZ,2748-M2794645,Usado,"{'id': '2', 'nombre': 'Casa'}",4,4500000000.0,6,"{'id': '1', 'nombre': 'Norte'}",2025-12-13,2025-12-13,2020,2015
,2100000.0,425.0,465.0,5,"{'id': '1', 'nombre': 'Bogotá D.C.'}",Bella Suiza,SELL AND RENT,"{'lon': -74.028625, 'lat': 4.708366}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-ginebra-norte-4-habitaciones-5-banos-4-garajes/21503-M6516004,GINEBRA NORTE,21503-M6516004,Usado,"{'id': '2', 'nombre': 'Casa'}",4,3800000000.0,6,"{'id': '1', 'nombre': 'Norte'}",2026-03-27,2026-03-27,2016,2006
,,120.0,280.0,2,"{'id': '1', 'nombre': 'Bogotá D.C.'}",VILLAS DEL MADRIGAL,INMOBILIARIA WGR,"{'lon': -74.112885, 'lat': 4.70887}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-villas-del-madrigal-4-habitaciones-2-banos-1-garajes/20698-M6270451,VILLAS DEL MADRIGAL,20698-M6270451,Usado,"{'id': '2', 'nombre': 'Casa'}",4,650000000.0,3,"{'id': '4', 'nombre': 'Occidental'}",2026-03-27,2026-03-27,2006,1986
,,500.0,500.0,4,"{'id': '1', 'nombre': 'Bogotá D.C.'}",FLORALIA,POLANIA INMOBILIARIA,"{'lon': -74.134895, 'lat': 4.608367}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-floralia-i-sector-5-habitaciones-4-banos-1-garajes/3437-M6085184,FLORALIA I SECTOR,3437-M6085184,Usado,"{'id': '2', 'nombre': 'Casa'}",5,580000000.0,3,"{'id': '6', 'nombre': 'Sur'}",2026-03-27,2026-03-27,2006,1986
,,171.0,171.0,3,"{'id': '4444', 'nombre': 'Envigado'}",Barrio Milan,Negocios Inmobiliarios,"{'lon': -75.59613, 'lat': 6.167032}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-urbanizacion-milan-condominio-iv-4-habitaciones-3-banos-1-garajes/21131-M6116947,URBANIZACION MILAN CONDOMINIO IV,21131-M6116947,Usado,"{'id': '2', 'nombre': 'Casa'}",4,930000000.0,4,,2025-10-26,2025-10-26,2005,1985
,1100000.0,371.0,271.0,4,"{'id': '3', 'nombre': 'Medellín'}",Colombia Antioquia Meellin Poblado Superior San Lucas,MARIA PATRICIA YEPES  MORENO,"{'lon': 0, 'lat': 0}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-4-habitaciones-4-banos-2-garajes/20219-M5784871,,20219-M5784871,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1550000000.0,6,,2025-06-01,2025-06-01,2005,1985
,,222.0,232.0,3,"{'id': '1', 'nombre': 'Bogotá D.C.'}",KENNEDY CASTILLA,El Man de los arriendos,"{'lon': -74.14425, 'lat': 4.641535}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-ub-castilla-5-habitaciones-3-banos-3-garajes/20135-M5805160,UB CASTILLA,20135-M5805160,Usado,"{'id': '2', 'nombre': 'Casa'}",5,770000000.0,3,"{'id': '4', 'nombre': 'Occidental'}",2025-08-19,2025-08-19,2005,1985
,445000.0,114.0,114.0,3,"{'id': '1', 'nombre': 'Bogotá D.C.'}",La Alameda  170,,"{'lon': -74.03885, 'lat': 4.7557716}",,https://www.metrocuadrado.com/inmueble/venta-casa-bogota-cjr-bosques-de-la-alameda-eta-ii-4-habitaciones-3-banos-1-garajes/MC5804302,CJR BOSQUES DE LA ALAMEDA ETA II,MC5804302,Usado,"{'id': '2', 'nombre': 'Casa'}",4,465000000.0,4,"{'id': '1', 'nombre': 'Norte'}",2025-08-19,2025-08-19,2015,2005
,920500.0,202.0,202.0,3,"{'id': '4444', 'nombre': 'Envigado'}",La Calleja,CASAS CONFORT,"{'lon': -75.56122, 'lat': 6.1744866}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-za¿a¿iga-3-habitaciones-3-banos-2-garajes/16215-M5148196,ZA¿A¿IGA,16215-M5148196,Usado,"{'id': '2', 'nombre': 'Casa'}",3,1350000000.0,6,,2025-01-25,2025-01-25,2025,2020
,1250000.0,460.0,460.0,4,"{'id': '4444', 'nombre': 'Envigado'}",El Esmeraldal,Rentamos,"{'lon': -75.57046, 'lat': 6.17352}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-el-esmeraldal-4-habitaciones-4-banos-4-garajes/4334-M5453333,EL ESMERALDAL,4334-M5453333,Usado,"{'id': '2', 'nombre': 'Casa'}",4,2499000000.0,4,,2025-01-25,2025-01-28,2020,2015
,,270.0,270.0,5,"{'id': '4444', 'nombre': 'Envigado'}",Sin Barrio,Rentamos,"{'lon': -75.57029, 'lat': 6.17325}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-el-esmeraldal-4-habitaciones-5-banos-3-garajes/4334-M4969323,EL ESMERALDAL,4334-M4969323,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1448000000.0,5,,2025-01-25,2025-01-28,2005,1985
,1000000.0,315.0,315.0,5,"{'id': '4444', 'nombre': 'Envigado'}",Tres Esquinas,Rentamos,"{'lon': -75.55905, 'lat': 6.17456}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-andalucaa-4-habitaciones-5-banos-4-garajes/4334-M5226550,ANDALUCAA,4334-M5226550,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1980000000.0,5,,2025-01-25,2025-01-28,2015,2005
,595000.0,290.0,290.0,5,"{'id': '4461', 'nombre': 'La Estrella'}",Parque,CASAS & ESPACIOS,"{'lon': 0, 'lat': 0}",,https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-na-4-habitaciones-5-banos-4-garajes/16215-M4895022,,16215-M4895022,Usado,"{'id': '2', 'nombre': 'Casa'}",4,1300000000.0,4,,2025-02-22,2025-02-22,2015,2005
,780000.0,136.0,136.0,3,"{'id': '4461', 'nombre': 'La Estrella'}",Parque,CASAS & ESPACIOS,"{'lon': -75.64403, 'lat': 6.155577}",,https://www.metrocuadrado.com/inmueble/venta-casa-la-estrella-la-chinca-3-habitaciones-3-banos-3-garajes/16215-M5306397,LA CHINCA,16215-M5306397,Usado,"{'id': '2', 'nombre': 'Casa'}",3,1100000000.0,4,,2025-02-22,2025-02-22,2025,2020
,,310.0,310.0,4,"{'id': '3', 'nombre': 'Medellín'}",Simon Bolivar,RELOCAL SAS,"{'lon': -75.60818, 'lat': 6.2454286}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-simon-bolivar-5-habitaciones-4-banos-1-garajes/20676-M5965201,SIMON BOLIVAR,20676-M5965201,Usado,"{'id': '2', 'nombre': 'Casa'}",5,1600000000.0,5,"{'id': '35', 'nombre': 'Noroccidente'}",2025-08-01,2025-08-01,2005,1985
,1103000.0,680.0,680.0,5,"{'id': '3', 'nombre': 'Medellín'}",Las Palmas,CASAS CONFORT,"{'lon': -75.5512, 'lat': 6.196683}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-el-tesoro-4-habitaciones-5-banos-2-garajes/16215-M4780988,EL TESORO,16215-M4780988,Usado,"{'id': '2', 'nombre': 'Casa'}",4,4998000000.0,6,,2025-01-13,2025-01-13,2020,2015
,,440.0,440.0,5,"{'id': '3', 'nombre': 'Medellín'}",Asomadera 2,CONFORT GESTORES INMOBILIARIOS S.A.S.,"{'lon': -75.56072, 'lat': 6.2146654}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-linde-4-habitaciones-5-banos-4-garajes/16174-M4505143,LA LINDE,16174-M4505143,Usado,"{'id': '2', 'nombre': 'Casa'}",4,2500000000.0,6,"{'id': '38', 'nombre': 'Suroriente'}",2025-01-12,2025-01-13,2025,2020
,1099000.0,460.0,460.0,5,"{'id': '3', 'nombre': 'Medellín'}",ALTO DE LAS PALMAS,GOMEZ SIERRA PROPIEDADES,"{'lon': -75.54166, 'lat': 6.1997147}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-na-4-habitaciones-5-banos-3-garajes/5570-M4705706,,5570-M4705706,Usado,"{'id': '2', 'nombre': 'Casa'}",4,4000000000.0,6,,2025-01-13,2025-01-13,2025,2020
,720000.0,195.0,195.0,4,"{'id': '3', 'nombre': 'Medellín'}",LOMA DE LOS BERNAL,CESAR AUGUSTO SUESCUN HENAO,"{'lon': -75.60408, 'lat': 6.220227}",,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-loma-de-los-bernal-4-habitaciones-4-banos-2-garajes/19875-M6119598,LOMA DE LOS BERNAL,19875-M6119598,Usado,"{'id': '2', 'nombre': 'Casa'}",4,950000000.0,5,"{'id': '37', 'nombre': 'Suroccidente'}",2025-10-27,2025-10-27,2005,1985
,,400.0,400.0,5,"{'id': '4444', 'nombre': 'Envigado'}",Loma Del Chocho,SUEÑE CON CASA,"{'lon': -75.56324, 'lat': 6.167228}",,https://www.metrocuadrado.com/inmueble/venta-casa-envigado-el-chocho-5-habitaciones-5-banos-4-garajes/16958-M5187869,EL CHOCHO,16958-M5187869,Usado,"{'id': '2', 'nombre': 'Casa'}",5,2200000000.0,4,,2025-01-22,2025-01-22,2015,2005
